RestaurantID,RestaurantName,City,Location.Longitude,Location.Latitude,AverageCostForTwo,AggregateRating,RatingText,Votes,Date
2939,Yo! China,Noida,77.3620447,28.5703164,1300,2.5,Average,252.0,2017-01-07 00:59:44
1919,Gopala,Noida,77.3619175,28.570871999999998,250,3.6,Good,69.0,2017-02-21 19:25:37
9313,R.I.P Cafe & Lounge,Noida,77.36249699999999,28.5699968,700,3.5,Good,203.0,2016-04-05 07:23:21
18470627,Big Biryani,Noida,0.0,0.0,300,0,Not rated,0.0,2018-12-09 17:59:26
18273432,Cupcakes & More,Noida,77.37630514,28.57683772,300,0,Not rated,0.0,2018-01-03 17:13:39
18163927,Heavens Food Xprs,Noida,77.36245579999999,28.5699364,600,0,Not rated,2.0,2017-08-15 03:05:34
18373828,Parul's Cooking Hub,Noida,77.3620969,28.570888899999996,450,0,Not rated,0.0,2017-06-24 04:01:39
18252364,Republic of Chicken,Noida,77.38524090000001,28.569479700000002,400,0,Not rated,0.0,2017-09-28 09:09:15
18376068,Somethings Sweet,Noida,77.37,28.57,300,0,Not rated,0.0,2018-04-08 19:26:32
308725,Chawla'sŒ_,Noida,77.3620969,28.570261300000002,800,2.3,Poor,91.0,2018-09-02 05:33:55
385,Domino's Pizza,Noida,77.36210390000001,28.569979200000002,700,2.4,Poor,161.0,2016-06-27 01:00:37
18432227,Nazeer Foods,Noida,77.361896,28.570470399999998,600,2.3,Poor,12.0,2018-07-23 08:09:37
308441,Night Food Xprs,Noida,77.36218659999999,28.570269699999997,500,2.3,Poor,115.0,2017-07-28 11:44:51
2327,Pizza Hut Delivery,Noida,77.3620973,28.570384899999997,800,2.3,Poor,173.0,2017-12-03 14:07:23
313045,The Caspian,Noida,77.36244559999999,28.570849900000002,1300,2.4,Poor,56.0,2018-11-30 13:44:39
309818,The Noodle Box Co.,Noida,77.3617899,28.570463500000002,750,2.4,Poor,137.0,2016-08-11 17:35:15
311341,WTF - World's Tastiest Food,Noida,77.37062,28.5728,800,2.4,Poor,21.0,2016-02-18 21:24:31
18398605,Biryani By Kilo,Noida,77.36178290000001,28.570455900000002,700,4.1,Very Good,126.0,2018-06-08 09:38:13
18383531,Kalpak Restaurant & Cafe,Noida,77.3625098,28.5704437,1300,4.3,Very Good,150.0,2016-03-04 01:09:08
306167,Theos,Noida,77.3619175,28.570603000000002,500,4.1,Very Good,516.0,2016-01-23 11:42:07
308059,Aamantran Bangla,Noida,77.3670311,28.578078299999998,650,2.7,Average,27.0,2018-10-17 12:22:54
18489511,Chung-Fu,Noida,0.0,0.0,350,3,Average,5.0,2018-10-16 12:24:58
18388008,Paco Meals,Noida,77.3674796,28.5582143,150,2.8,Average,11.0,2018-08-23 17:25:49
18255153,Reena Restaurant,Noida,77.36245579999999,28.5782751,350,2.7,Average,9.0,2018-01-21 06:51:04
313164,Sanskriti Foods,Noida,77.36765909999998,28.583248100000002,650,3.1,Average,29.0,2018-04-06 22:08:15
18432195,Biryani Vice,Noida,77.36925699999999,28.578194,500,3.6,Good,19.0,2017-10-04 02:31:10
18261811,Dietwholic,Noida,77.3693635,28.5782979,600,3.7,Good,142.0,2017-03-21 09:25:30
18377891,Goldenplates,Noida,77.36649279999999,28.5822417,600,3.6,Good,33.0,2016-12-11 15:28:32
18273047,Mishti's Kitchen,Noida,77.3692738,28.578110100000004,550,3.6,Good,49.0,2018-05-16 10:20:54
18261720,Shahenshah,Noida,77.36658249999999,28.5825191,500,3.5,Good,61.0,2018-12-23 20:18:41
18435293,Ayush Chicken Point,Noida,77.36816329999999,28.5834992,450,0,Not rated,0.0,2017-08-24 22:03:36
18480748,Baby Got Bacon,Noida,0.0,0.0,500,0,Not rated,0.0,2018-03-14 23:36:52
18480216,Better Butter Chicken,Noida,0.0,0.0,500,0,Not rated,0.0,2016-02-13 10:21:31
18478977,Black Pepper,Noida,0.0,0.0,500,0,Not rated,2.0,2018-04-07 14:30:48
18500639,Chandni Chowk 2 China,Noida,0.0,0.0,400,0,Not rated,0.0,2018-08-02 20:27:23
18357573,Choco N Lush,Noida,77.3672447,28.5783055,500,0,Not rated,0.0,2017-11-21 00:40:45
18435297,Friend's Restaurant,Noida,77.3688983,28.583971999999996,500,0,Not rated,0.0,2016-11-04 14:15:00
18322688,Ghar Ka Khana,Noida,77.37223420000001,28.586009999999998,150,0,Not rated,1.0,2016-01-20 18:31:04
18383521,Ghar Ka Swad,Noida,77.37229350000001,28.586211699999996,400,0,Not rated,2.0,2017-10-10 06:34:30
18337906,Kake Da Dhaba,Noida,0.0,0.0,300,0,Not rated,2.0,2017-06-02 19:12:22
18351422,Knight Kitchens,Noida,77.3669408,28.578430199999996,450,0,Not rated,1.0,2016-06-16 19:15:35
18353796,Lucknow Heritage,Noida,77.37,28.58,400,0,Not rated,0.0,2016-02-01 09:36:46
18495875,Momos Box,Noida,77.37454668,28.58168431,100,0,Not rated,1.0,2016-12-16 04:19:25
18480321,Raging Bull - The Spicy Punch,Noida,0.0,0.0,500,0,Not rated,0.0,2016-04-19 22:30:04
18332475,Second Home,Noida,77.3658648,28.579672100000003,800,0,Not rated,3.0,2017-03-02 12:42:12
18439522,The Big Buddha Grill,Noida,77.36612099999999,28.581868,550,0,Not rated,2.0,2017-06-17 11:41:41
18481291,Whatslife.in,Noida,77.3614962,28.573306,500,0,Not rated,0.0,2018-09-20 00:44:14
1498,Slice of Italy,Noida,77.3720794,28.585893,700,2.3,Poor,230.0,2018-12-18 07:46:12
18258491,Bebbe Da Degh,Noida,77.3625455,28.5867115,800,3.2,Average,65.0,2016-08-14 18:06:30
304484,Chauhan Hotel,Noida,77.36769100000001,28.5833075,150,2.9,Average,11.0,2018-09-12 07:38:39
18477658,52 Food Express,Noida,77.36810729999999,28.586413399999998,300,0,Not rated,2.0,2018-12-15 19:58:04
18368602,Delicious Treasure,Noida,77.36552440000001,28.5879739,300,0,Not rated,2.0,2016-07-27 16:30:57
18435807,Shiv Murti Hotel,Noida,77.36754870000001,28.5832178,200,0,Not rated,0.0,2017-03-31 12:54:23
18287399,Kaka Ji Restaurant,Noida,77.3607512,28.590666600000002,800,2.9,Average,6.0,2016-10-09 19:23:27
309873,Lazzez's,Noida,77.3625937,28.595374800000002,600,2.9,Average,25.0,2016-03-07 20:18:51
310170,Mithaas Sweets,Noida,77.362305,28.595562599999997,650,3.1,Average,39.0,2018-07-03 12:36:12
8497,Mithaas,Noida,77.3630838,28.586313899999997,650,3.2,Average,193.0,2017-08-22 03:50:23
312184,Tandoori Corner,Noida,77.35961209999999,28.590031800000002,500,2.6,Average,9.0,2017-11-27 12:09:44
18082207,Culinate,Noida,77.36550600000001,28.591383500000003,500,3.8,Good,200.0,2016-08-16 08:38:41
18144457,Haaochi,Noida,77.3631735,28.5878465,600,3.5,Good,123.0,2016-01-09 03:32:41
18346998,Bake Walkers,Noida,77.3607512,28.590666600000002,300,0,Not rated,0.0,2018-05-29 18:14:38
18435308,Chacha Food Street,Noida,77.3623636,28.59562,400,0,Not rated,1.0,2018-03-05 10:40:00
18291227,DudeFood,Noida,77.3597643,28.589587400000003,350,0,Not rated,2.0,2017-10-11 08:37:57
18435795,Indian Special Hot Momos,Noida,77.3627249,28.586638699999998,50,0,Not rated,0.0,2017-11-25 05:15:19
18383031,Kesarwa Bakez,Noida,77.3626452,28.595781199999998,500,0,Not rated,2.0,2017-04-22 19:27:49
304750,Om Bikaner Sweets,Noida,77.3627249,28.586638699999998,150,0,Not rated,0.0,2017-07-26 16:02:29
18435790,Sadda Adda 2 Cafe & Lounge,Noida,77.3631735,28.586412,300,0,Not rated,0.0,2018-11-15 12:43:30
18244407,The Backyard Chef,Noida,77.3607512,28.590666600000002,300,0,Not rated,0.0,2017-11-19 21:34:51
18428215,Veer Jee,Noida,77.36209564,28.59569369,250,0,Not rated,3.0,2018-01-23 13:34:31
18382356,VP ki Kitchen,Noida,77.3624115,28.586998699999995,400,0,Not rated,0.0,2016-02-03 10:57:08
307841,Flying Cakes,Noida,77.36236600000001,28.5955703,350,2.1,Poor,56.0,2017-12-13 05:30:16
18157407,Taste In Box,Noida,77.3623312,28.5956935,500,2.3,Poor,23.0,2017-02-25 17:12:02
8068,Snacks Point,Noida,77.3469342,28.607024300000003,150,2.9,Average,4.0,2018-08-06 23:27:24
18435313,Sector 55 China Town,Noida,77.3470476,28.606606,300,0,Not rated,0.0,2018-04-17 11:25:00
18249124,B Tamang Chineese,Noida,77.34282929999999,28.603301799999997,300,2.9,Average,4.0,2016-02-04 23:21:21
302502,Foodelicious,Noida,77.34279670000001,28.6033255,500,3.1,Average,144.0,2016-01-20 10:18:39
313329,The Cake Masters,Noida,77.34298609999999,28.603245299999998,500,2.5,Average,7.0,2018-02-15 15:42:45
18126119,Food Hut,Noida,77.3427604,28.603325,150,0,Not rated,0.0,2018-12-05 21:54:10
18435805,South Indian Snacks Stall,Noida,77.34272750000001,28.603313699999998,200,0,Not rated,0.0,2018-04-22 11:13:14
18409196,Twenty Four Seven,Noida,77.3545409,28.6005354,300,0,Not rated,0.0,2018-03-23 08:05:57
501,Barista,Noida,77.3576192,28.604590100000003,650,3,Average,7.0,2016-06-19 00:50:18
510,Barista,Noida,77.35874100000001,28.6048659,650,2.9,Average,5.0,2017-06-03 20:11:18
18418274,The Gourmet Shack,Noida,77.35685091,28.60756944,600,3.3,Average,15.0,2018-11-11 22:10:11
18215963,Yes Bosz Food Plaza,Noida,77.362444,28.607295299999997,400,2.7,Average,15.0,2016-05-19 23:00:04
18432232,A1 Restaurant,Noida,77.35334870000001,28.6101016,500,0,Not rated,0.0,2018-09-17 02:50:22
304487,Aggarwal Sweets India,Noida,77.35318667,28.61007,150,0,Not rated,0.0,2017-02-23 18:03:19
18433909,Chaska Food Hut,Noida,77.35972070000001,28.608527399999996,300,0,Not rated,0.0,2016-03-05 07:25:27
8096,Hasty Tasty Fast Food,Noida,77.36257109999998,28.605784399999997,300,0,Not rated,2.0,2018-07-28 22:48:39
18459896,Pihu's Cafe,Noida,0.0,0.0,200,0,Not rated,1.0,2016-04-07 19:58:52
5702,Sanjay Pandit Bhojnalaya,Noida,77.3532162,28.609980699999998,150,0,Not rated,2.0,2018-07-08 19:17:39
304502,Sharma Hotel,Noida,77.35285440000001,28.609747100000003,100,0,Not rated,0.0,2017-03-14 19:14:54
18432196,Shri G,Noida,77.3533213,28.6100951,100,0,Not rated,0.0,2017-05-02 04:41:50
18414468,Nite Bites,Noida,77.37232390000001,28.608073200000003,650,2.7,Average,8.0,2017-07-13 03:50:15
8090,Shankar Fast Food,Noida,77.3626026,28.608816100000002,300,2.7,Average,15.0,2016-02-29 03:24:20
8092,Shivam Fast Food,Noida,77.3626134,28.608844399999995,350,2.9,Average,12.0,2018-10-09 03:42:16
18391140,Yumbo Bites,Noida,77.3724933,28.6086461,350,3.1,Average,10.0,2016-06-14 14:54:07
312935,Essen Foods,Noida,77.37816740000001,28.609575500000002,700,0,Not rated,1.0,2018-10-06 02:29:39
18313786,L'amore,Noida,77.3724239,28.608104200000003,200,0,Not rated,2.0,2016-11-18 23:23:49
18432223,SPL Food Corner,Noida,77.36256,28.6084226,300,0,Not rated,0.0,2018-06-19 06:11:43
8077,Shree Ganesh M Cafe,Noida,77.3178507,28.592093199999997,150,3.1,Average,7.0,2018-04-20 11:30:50
8089,Chauhan Fast Food,Noida,77.36248420000001,28.6047247,250,0,Not rated,2.0,2016-02-20 06:32:22
18481296,Whatslife.in,Noida,77.3719027,28.6055225,500,0,Not rated,0.0,2018-02-26 21:05:21
18128894,BakeAffair,Noida,0.0,0.0,300,3.4,Average,30.0,2016-12-21 05:07:52
18451823,Mirchievous,Noida,77.36473083,28.59345268,650,3.1,Average,6.0,2016-12-16 18:08:28
18469955,Cafe Coffee Day,Noida,0.0,0.0,450,0,Not rated,0.0,2017-12-05 05:19:45
18466392,Dev Food,Noida,0.0,0.0,300,0,Not rated,0.0,2018-08-27 08:07:31
310755,Green Vally Chiiness Food,Noida,77.36236600000001,28.59566,300,0,Not rated,3.0,2017-11-08 03:22:15
312186,221 B Baker Street,Noida,77.3716062,28.614280800000003,200,3.2,Average,19.0,2016-03-21 06:40:19
4469,Binge Restaurant,Noida,77.3625455,28.6127995,1100,3.2,Average,325.0,2018-10-19 19:58:50
18423860,Boxmeal,Noida,77.3698446,28.6181042,400,3,Average,4.0,2016-11-26 07:19:07
307335,Brown Town,Noida,77.370818,28.619196600000002,150,2.7,Average,11.0,2017-02-03 10:54:29
5698,Cafe Coffee Day,Noida,77.3625455,28.6127995,450,3,Average,26.0,2016-12-21 20:26:23
8130,Cafe Coffee Day,Noida,77.36667220000001,28.6127402,450,3,Average,14.0,2017-06-18 14:23:30
311533,Cafe Green Apple,Noida,77.374165,28.6274956,400,3.2,Average,16.0,2017-10-29 14:07:22
18268502,Cake Mandi,Noida,77.35402454,28.61083103,500,3.2,Average,17.0,2018-10-21 20:08:11
18285723,Chai Thela,Noida,77.36667220000001,28.6127402,250,3.1,Average,10.0,2018-12-10 06:08:11
308751,Chinese Chilli Sizzler,Noida,77.371174,28.613919399999997,200,2.9,Average,5.0,2018-11-29 05:42:14
18273567,Delhi Biryani Hut,Noida,77.3704181,28.6181215,300,2.7,Average,9.0,2016-03-25 16:38:26
3753,Dev's Restaurant & Bar,Noida,77.3716062,28.614280800000003,1500,3.1,Average,56.0,2016-12-25 22:56:32
18258503,Doggy Style,Noida,77.33747028,28.58167444,700,3.2,Average,33.0,2018-02-24 10:38:38
1844,Domino's Pizza,Noida,77.37043262,28.62443114,700,2.6,Average,118.0,2017-03-30 16:30:38
313305,Floating Cakes,Noida,0.0,0.0,400,2.8,Average,12.0,2016-10-06 00:53:52
18281981,Food Brigade,Noida,77.37389041,28.62840758,300,3.2,Average,15.0,2018-05-02 08:11:29
308718,Frequent Bakes,Noida,77.3702942,28.6181067,350,2.5,Average,38.0,2016-06-02 09:21:15
18423098,GreeNox,Noida,77.37371799,28.62667926,200,3.4,Average,16.0,2017-06-29 23:35:55
18435329,GVP Creations,Noida,77.37029448,28.61183236,400,3.1,Average,7.0,2016-07-02 15:52:50
18367978,Health Buzzz,Noida,77.37070920000001,28.618499100000005,350,3.2,Average,11.0,2017-03-06 15:29:52
5777,Hot & Spicy,Noida,77.36658249999999,28.612910999999997,250,2.9,Average,4.0,2018-07-08 03:09:31
18396437,Malabar Junction,Noida,77.369864,28.6181511,500,3.3,Average,15.0,2018-03-29 17:49:31
18224549,Masters Caterer,Noida,77.36667220000001,28.6127402,400,2.9,Average,6.0,2016-10-06 22:18:07
8138,Meeting Point Corner,Noida,77.3738681,28.628087400000002,200,2.8,Average,14.0,2017-04-16 06:51:34
18281973,Mithaas Sweets,Noida,77.3706652,28.618097600000002,650,2.7,Average,17.0,2018-09-03 03:02:59
18391059,Mom's Canteen,Noida,0.0,0.0,200,3,Average,5.0,2017-04-10 20:18:21
313049,MS Foods,Noida,77.3545194,28.61263059,400,3.1,Average,9.0,2017-03-19 23:58:29
313250,Oh Buoy,Noida,77.37002995,28.62392171,650,3.3,Average,50.0,2018-06-01 04:10:50
313358,Old Tehrii Cafe & Lounge,Noida,77.35519834,28.61451253,1500,3.1,Average,13.0,2018-09-13 15:30:30
18358191,Pichli Gali,Noida,77.3701709,28.619344800000004,300,3,Average,5.0,2017-03-21 20:42:57
5696,Pizza Hut,Noida,77.3625455,28.6127995,1000,3.1,Average,147.0,2018-09-08 18:26:04
18252359,Rasoi99,Noida,77.3705298,28.619737199999996,800,3.2,Average,10.0,2016-01-05 19:38:26
4483,Republic of Chicken,Noida,77.3704489,28.6196711,400,3.1,Average,17.0,2017-01-19 01:39:41
5776,Republic's @ Dhaba,Noida,77.3625455,28.6127995,750,2.9,Average,56.0,2018-08-12 15:40:17
8767,Rolling Beans,Noida,77.3700887,28.623906599999998,250,2.8,Average,5.0,2016-01-28 19:43:07
311622,Rollmaal,Noida,77.36245579999999,28.612790999999998,500,3.4,Average,155.0,2018-09-24 16:47:09
308758,Subway,Noida,77.37041719,28.62453856,500,2.5,Average,28.0,2018-01-23 21:46:49
303996,Swad,Noida,77.3684034,28.613166999999997,900,2.8,Average,13.0,2017-06-03 00:48:05
18128867,The Chaiwalas,Noida,0.0,0.0,300,2.9,Average,9.0,2017-06-24 19:29:19
18160567,The Hunger Cure,Noida,77.3707797,28.6187885,600,3,Average,9.0,2018-11-20 07:54:20
18128892,World Bites,Noida,77.36981209999999,28.6185042,500,3.4,Average,30.0,2016-07-02 18:16:40
18380262,BunkYard Cafe,Noida,77.3624828,28.614500300000003,400,3.5,Good,33.0,2018-03-03 07:28:45
307703,Chaayos,Noida,77.37017244,28.62453797,400,3.5,Good,182.0,2017-01-25 08:22:25
302308,RollsKing,Noida,77.37024570000001,28.6182239,300,3.8,Good,401.0,2018-10-12 16:36:08
3939,Sandwich King,Noida,77.3631735,28.613038,500,3.5,Good,215.0,2018-05-01 10:17:44
311656,Speedy Chow,Noida,77.36245579999999,28.612790999999998,850,3.6,Good,114.0,2017-12-14 20:59:47
304441,Aggarwal Bikaneri Sweets & Restaurant,Noida,77.35487667,28.61550833,100,0,Not rated,3.0,2017-02-01 11:31:45
18344518,Al-Aayat Mughlai Biryani,Noida,77.35400308,28.61044692,100,0,Not rated,0.0,2017-05-14 12:08:42
304439,Baba Chinese Fast Food,Noida,77.35509105,28.61997007,250,0,Not rated,2.0,2016-10-11 19:45:06
18312485,Cafe Coffee Day,Noida,77.37239459999999,28.618099,450,0,Not rated,0.0,2017-03-06 20:03:19
312188,Cafe Rap,Noida,77.37004437,28.6252228,250,0,Not rated,1.0,2016-01-24 02:41:06
18424577,Chinese Fast Food Corner,Noida,77.368349,28.6238525,250,0,Not rated,0.0,2017-12-13 15:04:51
312192,Chinese Food Corner,Noida,0.0,0.0,200,0,Not rated,0.0,2018-10-23 15:35:40
18424631,Chinese Hot,Noida,77.3672105,28.6139563,200,0,Not rated,0.0,2017-04-29 17:16:53
18474221,Dial a Cake,Noida,0.0,0.0,400,0,Not rated,0.0,2018-04-22 14:10:05
18268694,Doon Dhaba,Noida,77.370496,28.618133500000003,200,0,Not rated,1.0,2017-08-13 05:37:23
18381667,Food Weavers,Noida,77.3656117,28.612949100000005,350,0,Not rated,0.0,2018-11-18 09:10:42
18424598,Green Chick Chop,Noida,77.3712474,28.614336600000005,350,0,Not rated,1.0,2016-10-14 20:50:09
18423900,Hookie Dookie,Noida,77.3706875,28.6193211,500,0,Not rated,0.0,2016-03-27 03:31:41
18347548,Hotel Green View Palace,Noida,77.35475075,28.61750372,700,0,Not rated,0.0,2016-04-24 16:28:41
18281813,Hurry Curry Express,Noida,77.20952498,28.62565716,550,0,Not rated,2.0,2017-08-06 09:36:35
18423896,Kesarwa Bakez,Noida,77.37070920000001,28.618230199999996,600,0,Not rated,1.0,2016-09-15 05:36:27
18423139,Let's Noodle,Noida,77.3629871,28.6207119,350,0,Not rated,1.0,2018-01-02 10:08:19
308717,New Dragon Chinese Fast Food  & Paranthey Wala,Noida,77.3660074,28.6132102,350,0,Not rated,1.0,2017-11-24 16:34:33
310775,New Shahi Chinese Fast Food,Noida,77.36331379999999,28.6132289,400,0,Not rated,0.0,2018-06-07 16:30:40
18274402,Night Food Delivery,Noida,77.37061949999999,28.619656,500,0,Not rated,2.0,2016-09-04 07:50:35
18382349,Rajwana Foods,Noida,77.3634824,28.6131696,300,0,Not rated,2.0,2016-02-23 09:40:38
18423877,Shama Chicken Corner,Noida,77.37070920000001,28.618230199999996,500,0,Not rated,2.0,2018-03-15 12:01:57
18424206,Shiva Shudh Shakahari Bhojnalaya,Noida,77.35503879999999,28.622005699999995,200,0,Not rated,0.0,2018-07-18 00:22:54
18424195,Shri Balaji Shudh Vaishno Dhaba,Noida,77.3551543,28.6218907,200,0,Not rated,0.0,2017-12-29 03:20:57
310770,Southern Santushti Cafe,Noida,77.37101935,28.62503592,400,0,Not rated,2.0,2017-09-01 20:32:44
18424588,Tiffin Man House,Noida,77.369567,28.6188035,200,0,Not rated,0.0,2016-08-05 21:12:08
18356798,WOW Zaika,Noida,0.0,0.0,250,0,Not rated,0.0,2018-03-23 00:21:49
304480,Grand Eatery,Noida,77.3707194,28.619195299999998,600,2.4,Poor,49.0,2017-09-30 02:51:32
4758,Nathu's Sweets,Noida,77.36245579999999,28.612790999999998,500,2.4,Poor,77.0,2016-07-27 22:32:44
7909,Subway,Noida,77.36649279999999,28.6129026,500,2.4,Poor,88.0,2017-09-16 18:07:33
18391137,Chick Chicken Barbeque,Noida,77.38531,28.625608000000003,750,2.6,Average,4.0,2017-09-25 04:35:22
312428,Tiwari Hot Pot,Noida,77.37702850000001,28.616674,450,2.6,Average,11.0,2017-10-11 11:24:41
18448390,Chaiwaalas,Noida,0.0,0.0,100,0,Not rated,0.0,2018-07-14 11:26:20
18462716,Delhi Mughlai Biryani,Noida,77.37849440000001,28.617758600000002,300,0,Not rated,1.0,2016-02-20 18:25:52
18492089,Dumpty's,Noida,77.37718890000001,28.624999900000002,200,0,Not rated,0.0,2016-12-14 21:02:58
18424868,Food Passengers,Noida,0.0,0.0,250,0,Not rated,0.0,2018-09-16 07:17:59
18415381,Hungry Buddies,Noida,77.3846785,28.6125969,300,0,Not rated,0.0,2016-04-25 11:54:31
18492086,Maa Durga Food Corner,Noida,77.37603059999999,28.629224600000004,200,0,Not rated,0.0,2017-02-09 15:39:47
18378580,Subhoj,Noida,0.0,0.0,350,0,Not rated,2.0,2016-11-10 01:00:12
18460908,The Square Meal,Noida,0.0,0.0,800,0,Not rated,0.0,2017-12-26 14:35:25
18409211,Twenty Four Seven,Noida,0.0,0.0,300,0,Not rated,0.0,2016-07-11 12:23:06
18478895,Yeoh,Noida,0.0,0.0,500,0,Not rated,0.0,2016-10-26 02:54:41
18258764,South King Restaurant,Noida,77.3772233,28.607546600000003,300,2.8,Average,8.0,2017-06-22 03:55:42
18382564,Twomato Foods,Noida,77.380365,28.607233,400,3.2,Average,11.0,2016-01-01 22:39:45
18378040,Lazeez Foods,Noida,77.37600350000001,28.609583399999998,400,0,Not rated,2.0,2017-12-15 11:15:02
18382348,Spicy Punjabi Tadka,Noida,77.3757327,28.6095596,550,0,Not rated,0.0,2018-01-15 00:19:08
18216323,SPL Foods Plaza,Noida,77.3799187,28.607261199999996,600,0,Not rated,0.0,2017-10-16 13:19:30
312240,Super Cake Shop,Noida,77.37559809999999,28.6094124,300,0,Not rated,2.0,2018-05-08 00:37:08
18224558,Bats On Delivery,Noida,77.317172,28.597084999999996,700,2.7,Average,9.0,2016-07-15 20:51:24
6170,Legacy of Awadh,Noida,77.3201607,28.5976222,500,3.3,Average,114.0,2018-08-08 15:57:44
18478533,Sweetcake.in,Noida,0.0,0.0,300,0,Not rated,0.0,2017-01-22 08:42:32
18439012,Hurry Curry,Noida,0.0,0.0,500,3.1,Average,10.0,2016-06-25 23:20:38
18421059,Thaaliwaalaa.com,Noida,77.37519449999999,28.591578499999997,200,2.9,Average,6.0,2017-04-20 01:01:42
18490967, Let's Burrrp,Noida,0.0,0.0,400,0,Not rated,0.0,2017-09-29 08:49:24
18491387,Annapurna Caterings,Noida,0.0,0.0,200,0,Not rated,0.0,2018-12-24 00:53:00
18388148,Beyond Food,Noida,77.3771267,28.600823699999996,200,0,Not rated,0.0,2017-04-06 06:41:19
313103,Brown Town,Noida,77.3771316,28.6008229,150,0,Not rated,2.0,2018-08-04 22:40:10
18439544,Royal Spice,Noida,77.3798644,28.607650899999996,500,0,Not rated,0.0,2016-01-05 04:52:45
18439541,Bikaner's,Noida,77.3823794,28.564509700000002,400,2.9,Average,4.0,2017-12-31 08:10:17
18335834,Chilli Zone,Noida,77.3813429,28.5664689,500,3.4,Average,20.0,2016-04-20 12:42:54
18383468,Cold Rock Cafe,Noida,77.381327,28.5663929,350,3.3,Average,12.0,2016-09-08 23:44:26
18351053,Cup and Cones,Noida,77.3811864,28.5663773,150,3.1,Average,10.0,2016-07-19 00:26:36
18411585,Desi Spice,Noida,77.3851512,28.5646289,600,3,Average,10.0,2018-04-13 21:58:53
18382362,Food Destination,Noida,77.3862918,28.57108,400,3,Average,5.0,2018-12-04 16:22:23
18163938,Gangaur Sweets,Noida,77.3809101,28.5914755,500,2.7,Average,34.0,2017-12-29 20:44:48
312316,Handi,Noida,77.3997654,28.585038,850,2.9,Average,8.0,2018-07-26 11:40:10
18424201,Hungry Inn,Noida,77.3863299,28.5722375,500,3,Average,5.0,2016-09-09 07:51:13
18429391,Keventers,Noida,77.38640190000001,28.572300399999996,400,2.9,Average,4.0,2017-05-16 04:35:44
18126089,La-Cuisine,Noida,77.4013017,28.586891100000003,550,2.9,Average,4.0,2018-02-28 11:59:00
18337921,Melting Flavours,Noida,77.3810922,28.5663966,800,3.4,Average,21.0,2017-12-22 06:51:38
18462972,Mighty Mughlai,Noida,77.32181758,28.57605503,450,3.2,Average,12.0,2017-03-05 03:13:40
18014154,Mithaas,Noida,77.400309,28.587932399999996,650,2.9,Average,12.0,2018-06-02 14:26:34
18383462,Mood 4 Food,Noida,77.38469392,28.56920274,150,3.1,Average,8.0,2016-05-29 06:18:08
18435296,Northern Bytes,Noida,77.3920718,28.57173,500,3.1,Average,6.0,2016-10-24 00:37:42
18416867,Shahenshah,Noida,77.38331240000001,28.590593900000002,500,3,Average,4.0,2018-12-28 20:32:47
18383535,Sugar Daddy Bakers,Noida,77.3819125,28.566406,350,2.7,Average,4.0,2017-12-01 11:22:03
18418649,Swag Sadda Desi,Noida,77.3992328,28.5851413,300,3.1,Average,8.0,2016-12-11 16:44:41
18313143,The Chinese Hut,Noida,77.38271,28.5645272,400,2.9,Average,10.0,2017-03-05 16:26:16
18332053,Wild Chef House,Noida,77.38487049999999,28.569425399999997,500,3.1,Average,11.0,2018-11-18 02:24:47
18365588,Grub Patio,Noida,77.3810436,28.5664155,600,3.7,Good,51.0,2017-03-14 14:47:40
18423131,The Grill @ 76,Noida,77.3821963,28.5665424,650,3.5,Good,42.0,2018-01-23 09:16:09
18418250,Zooby's Kitchen,Noida,77.3814563,28.5663598,800,3.5,Good,31.0,2018-09-08 12:51:42
18439523,4U,Noida,77.3813897,28.565968800000004,250,0,Not rated,1.0,2018-09-08 06:05:21
18471723,Aadhya Bakery & Foods,Noida,77.3803972,28.5891989,250,0,Not rated,0.0,2018-09-25 17:48:55
18430582,Bake Walkers,Noida,77.3805766,28.591457300000002,300,0,Not rated,0.0,2016-12-16 00:22:48
18451827,Bean Machine & Co.,Noida,77.400003,28.588072999999998,500,0,Not rated,0.0,2018-12-22 01:15:11
18439527,Big B Pastry Shop,Noida,77.3816692,28.5663512,200,0,Not rated,1.0,2016-02-08 11:55:35
18313605,Breadman Cake Shop,Noida,77.386365,28.5706274,300,0,Not rated,2.0,2017-06-07 18:46:44
18372662,Breaky2Dinner,Noida,77.3837255,28.5714727,500,0,Not rated,0.0,2018-03-12 21:17:56
18435336,Brijwasi Sweets,Noida,77.3991911,28.5853989,100,0,Not rated,0.0,2018-05-27 23:56:42
18418232,Cafe Hot Pot,Noida,77.39927759999999,28.585279999999997,100,0,Not rated,0.0,2016-02-04 16:47:15
18433873,Chef's Curry,Noida,77.386199,28.5722136,600,0,Not rated,1.0,2017-02-09 15:01:22
18383464,Dilli Bakery,Noida,77.3812069,28.566470399999996,250,0,Not rated,0.0,2016-02-11 07:19:35
18354978,Domino's Pizza,Noida,77.3986498,28.5880007,700,0,Not rated,2.0,2016-04-10 21:37:31
18469970,Dove And Mouse,Noida,77.387573,28.5639598,500,0,Not rated,3.0,2016-04-10 20:20:53
18441651,Food Cabana,Noida,0.0,0.0,450,0,Not rated,0.0,2018-01-02 20:36:06
18415977,Frozen Grillz,Noida,77.3851512,28.5645393,350,0,Not rated,0.0,2016-10-22 07:24:33
